格点编号       	x坐标          	y坐标          	速度x          	速度y
805	8.479065E-01	4.924335E-01	1.092978E-02	8.877505E-01
806	8.254605E-01	3.573311E-01	2.258904E-01	7.691013E-01
807	8.466966E-01	3.447074E-01	2.171272E-01	7.828533E-01
808	8.681664E-01	3.566165E-01	1.752062E-01	8.241355E-01
809	8.679737E-01	3.320040E-01	2.029468E-01	7.906753E-01
810	8.042808E-01	3.699467E-01	2.291843E-01	7.496122E-01
811	7.843347E-01	5.546202E-01	-1.070407E-01	7.676796E-01
812	7.845046E-01	5.792055E-01	-1.542784E-01	7.554498E-01
813	7.631254E-01	5.670516E-01	-1.416315E-01	7.193934E-01
814	8.685955E-01	4.058689E-01	1.169199E-01	8.762319E-01
815	8.699716E-01	5.785568E-01	-9.704162E-02	8.899129E-01
816	7.632707E-01	5.915954E-01	-1.921389E-01	7.057035E-01
817	7.419298E-01	5.794515E-01	-1.790416E-01	6.676035E-01
818	7.417661E-01	5.549364E-01	-1.245333E-01	6.783514E-01
819	7.205925E-01	5.673703E-01	-1.616147E-01	6.246014E-01
820	7.204086E-01	5.428480E-01	-1.032968E-01	6.326372E-01
821	8.465023E-01	3.201570E-01	2.482985E-01	7.482783E-01
822	8.677508E-01	3.074002E-01	2.295886E-01	7.524916E-01
823	8.894771E-01	3.438678E-01	1.602972E-01	8.294549E-01
824	6.992973E-01	5.552844E-01	-1.400296E-01	5.771816E-01
825	6.990373E-01	5.307685E-01	-7.825079E-02	5.826035E-01
826	8.040562E-01	3.453795E-01	2.695875E-01	7.219976E-01
827	7.829020E-01	3.579777E-01	2.720181E-01	7.002963E-01
828	8.462694E-01	2.956256E-01	2.781058E-01	7.092641E-01
829	8.674518E-01	2.827519E-01	2.551225E-01	7.096832E-01
830	8.890376E-01	2.946108E-01	2.054260E-01	7.508949E-01
831	8.887663E-01	2.699175E-01	2.264878E-01	7.046140E-01
832	6.778885E-01	5.431874E-01	-1.146831E-01	5.253414E-01
833	6.777295E-01	5.186767E-01	-4.973495E-02	5.288789E-01
834	6.988813E-01	5.062631E-01	-1.595770E-02	5.848250E-01
835	6.775486E-01	4.942145E-01	1.542004E-02	5.292210E-01
836	6.986930E-01	4.817822E-01	4.641491E-02	5.835014E-01
837	6.565082E-01	5.065617E-01	-1.817100E-02	4.720116E-01
838	6.773555E-01	4.697846E-01	8.044635E-02	5.264132E-01
839	6.985265E-01	4.573135E-01	1.085299E-01	5.787901E-01
840	8.497484E-01	7.145607E-01	-2.838044E-01	6.958562E-01
841	6.771291E-01	4.453372E-01	1.451034E-01	5.204206E-01
842	6.983696E-01	4.328509E-01	1.700313E-01	5.706954E-01
843	8.697793E-01	5.538580E-01	-6.698436E-02	9.043773E-01
844	8.914096E-01	5.657905E-01	-6.865955E-02	9.223144E-01
845	8.912027E-01	5.410936E-01	-4.315144E-02	9.343136E-01
846	7.198835E-01	4.693077E-01	7.420226E-02	6.341823E-01
847	8.688027E-01	4.305211E-01	8.674748E-02	8.945139E-01
848	8.901825E-01	4.177275E-01	8.644302E-02	9.098152E-01
849	8.904040E-01	4.423837E-01	6.076463E-02	9.259317E-01
850	7.420628E-01	6.039030E-01	-2.323201E-01	6.528613E-01
851	7.634060E-01	6.161149E-01	-2.414149E-01	6.878064E-01
852	9.104483E-01	2.817465E-01	1.757970E-01	7.435698E-01
853	9.100846E-01	2.570616E-01	1.926753E-01	6.939795E-01
854	8.459728E-01	2.707832E-01	3.068004E-01	6.654303E-01
855	8.885002E-01	2.451979E-01	2.462890E-01	6.540722E-01
856	9.097064E-01	2.324493E-01	2.085082E-01	6.404054E-01
857	8.500602E-01	7.393709E-01	-3.100080E-01	6.507828E-01
858	9.129117E-01	5.529146E-01	-4.470969E-02	9.495328E-01
859	9.127005E-01	5.281994E-01	-2.396211E-02	9.588510E-01
860	9.131139E-01	5.776309E-01	-6.509751E-02	9.344798E-01
861	6.782780E-01	5.677145E-01	-1.788727E-01	5.192758E-01
862	6.561023E-01	4.578523E-01	1.164639E-01	4.668648E-01
863	9.137355E-01	6.766421E-01	-1.410500E-01	8.189122E-01
864	9.136157E-01	6.518525E-01	-1.230871E-01	8.558364E-01
865	9.118949E-01	4.294207E-01	6.009718E-02	9.383875E-01
866	9.116434E-01	4.047543E-01	8.077790E-02	9.189879E-01
867	9.121114E-01	4.541088E-01	3.916729E-02	9.521414E-01
868	7.826821E-01	3.334222E-01	3.153019E-01	6.720200E-01
869	7.615139E-01	3.459628E-01	3.168719E-01	6.481409E-01
870	7.617624E-01	3.705978E-01	2.690859E-01	6.730278E-01
871	8.884015E-01	2.207312E-01	2.641359E-01	6.003088E-01
872	9.096186E-01	2.079211E-01	2.224720E-01	5.833989E-01
873	8.248682E-01	2.842659E-01	3.278493E-01	6.640265E-01
874	7.421666E-01	6.282316E-01	-2.839538E-01	6.342969E-01
875	7.636227E-01	6.405456E-01	-2.889630E-01	6.660584E-01
876	7.209044E-01	6.161242E-01	-2.742537E-01	5.975178E-01
877	9.319037E-01	2.688802E-01	1.409577E-01	7.307336E-01
878	6.768953E-01	4.208375E-01	2.090999E-01	5.113351E-01
879	6.986492E-01	4.084673E-01	2.301521E-01	5.603530E-01
880	7.197279E-01	4.203530E-01	1.909260E-01	6.169351E-01
881	6.566727E-01	5.556129E-01	-1.531916E-01	4.653733E-01
882	6.574557E-01	5.800705E-01	-2.190681E-01	4.597931E-01
883	8.284799E-01	7.271811E-01	-3.359276E-01	6.488226E-01
884	8.293452E-01	7.519063E-01	-3.633546E-01	6.042433E-01
885	8.889579E-01	1.961906E-01	2.789199E-01	5.432428E-01
886	9.096266E-01	1.832800E-01	2.349519E-01	5.226999E-01
887	9.322075E-01	2.936006E-01	1.276526E-01	7.790292E-01
888	7.403812E-01	3.586552E-01	3.128112E-01	6.189477E-01
889	8.669238E-01	2.329662E-01	3.020289E-01	6.107171E-01
890	8.283825E-01	7.021416E-01	-3.045618E-01	6.908439E-01
891	8.072355E-01	7.143821E-01	-3.550534E-01	6.426414E-01
892	8.071066E-01	6.895774E-01	-3.195247E-01	6.804210E-01
893	7.862757E-01	7.013531E-01	-3.678032E-01	6.314417E-01
894	7.415896E-01	5.304004E-01	-6.918806E-02	6.850428E-01
895	8.909985E-01	5.164001E-01	-1.729284E-02	9.406887E-01
896	9.304506E-01	2.196057E-01	1.671887E-01	6.213368E-01
897	8.906095E-01	4.670445E-01	3.482162E-02	9.364860E-01
898	9.125039E-01	5.034823E-01	-2.969361E-03	9.624010E-01
899	9.342832E-01	5.151598E-01	-9.759261E-03	9.776539E-01
900	9.340616E-01	4.904600E-01	6.163241E-03	9.781812E-01
901	9.347113E-01	5.646298E-01	-4.107076E-02	9.589271E-01
902	9.348792E-01	5.893949E-01	-5.630858E-02	9.407851E-01
903	9.133121E-01	6.023357E-01	-8.499557E-02	9.137964E-01
904	9.350177E-01	6.141878E-01	-7.117682E-02	9.168989E-01
905	9.334282E-01	4.163489E-01	5.393622E-02	9.446246E-01
906	9.330501E-01	3.917828E-01	6.962108E-02	9.219867E-01
907	6.787752E-01	5.923138E-01	-2.420353E-01	5.103338E-01
908	8.713052E-01	7.762586E-01	-3.001375E-01	5.943176E-01
909	7.420514E-01	6.526878E-01	-3.343745E-01	6.114451E-01
910	8.243143E-01	2.605926E-01	3.582191E-01	6.218102E-01
911	9.540524E-01	2.807568E-01	9.142820E-02	7.639975E-01
912	7.197160E-01	3.959014E-01	2.477000E-01	6.029885E-01
913	7.408802E-01	4.077866E-01	2.076970E-01	6.579515E-01
914	7.409962E-01	4.322948E-01	1.534337E-01	6.713469E-01
915	7.640160E-01	6.650793E-01	-3.347272E-01	6.405656E-01
916	7.852262E-01	6.528120E-01	-2.885083E-01	6.926054E-01
917	9.352304E-01	6.638342E-01	-9.947792E-02	8.524826E-01
918	9.353099E-01	6.886727E-01	-1.127504E-01	8.123475E-01
919	8.038261E-01	3.208644E-01	3.083914E-01	6.901764E-01
920	7.821810E-01	3.085422E-01	3.577002E-01	6.388725E-01
921	9.354054E-01	7.383289E-01	-1.371903E-01	7.175207E-01
922	7.833300E-01	4.071379E-01	1.810039E-01	7.443023E-01
923	8.061352E-01	6.159843E-01	-2.038712E-01	7.663464E-01
924	8.897076E-01	3.684642E-01	1.363744E-01	8.613995E-01
925	9.111139E-01	3.555707E-01	1.208159E-01	8.639986E-01
926	9.109159E-01	3.309745E-01	1.398824E-01	8.287466E-01
927	9.326225E-01	3.425571E-01	9.973195E-02	8.605044E-01
928	6.989337E-01	3.840645E-01	2.888898E-01	5.466918E-01
929	8.711252E-01	8.009977E-01	-3.193968E-01	5.379312E-01
930	7.402663E-01	3.341272E-01	3.626235E-01	5.942157E-01
931	8.039693E-01	2.738721E-01	3.767087E-01	6.188244E-01
932	9.534461E-01	2.559378E-01	1.011084E-01	7.124849E-01
933	9.550614E-01	4.030546E-01	4.219564E-02	9.444868E-01
934	6.353134E-01	5.681818E-01	-1.936465E-01	4.029866E-01
935	6.355791E-01	5.432687E-01	-1.234065E-01	4.093605E-01
936	6.374985E-01	5.921534E-01	-2.592584E-01	4.012329E-01
937	9.560177E-01	5.018977E-01	-8.211294E-04	9.904515E-01
938	8.887678E-01	1.712682E-01	2.940021E-01	4.814946E-01
939	8.691039E-01	1.852332E-01	3.339365E-01	5.038135E-01
940	9.097232E-01	1.583180E-01	2.459225E-01	4.580559E-01
941	9.310245E-01	1.706351E-01	1.848418E-01	4.988131E-01
942	9.308261E-01	1.467505E-01	1.930989E-01	4.344076E-01
943	9.518348E-01	1.574477E-01	1.326714E-01	4.692874E-01
944	9.484080E-01	1.334685E-01	1.473932E-01	4.017887E-01
945	9.535661E-01	1.827468E-01	1.220544E-01	5.373244E-01
946	9.566193E-01	6.012079E-01	-4.247399E-02	9.410695E-01
947	9.567050E-01	6.260766E-01	-5.231383E-02	9.140592E-01
948	9.568345E-01	6.758444E-01	-7.094374E-02	8.434360E-01
949	9.568803E-01	7.007326E-01	-7.963207E-02	8.002628E-01
950	9.213130E-01	8.906690E-01	-2.304000E-01	3.265226E-01
951	7.186461E-01	3.465108E-01	3.585640E-01	5.618341E-01
952	7.418532E-01	6.783372E-01	-3.852559E-01	5.834759E-01
953	9.767471E-01	2.653421E-01	4.906258E-02	7.383795E-01
954	9.517966E-01	2.306278E-01	1.129627E-01	6.552049E-01
955	9.740080E-01	2.126437E-01	6.403191E-02	6.173844E-01
956	7.194199E-01	3.714735E-01	3.031868E-01	5.848722E-01
957	6.981527E-01	3.604444E-01	3.448826E-01	5.279330E-01
958	7.180762E-01	3.185379E-01	4.179171E-01	5.326902E-01
959	9.540470E-01	3.053109E-01	8.260794E-02	8.101941E-01
960	7.406914E-01	3.832654E-01	2.608504E-01	6.405040E-01
961	9.125634E-01	1.347855E-01	2.472923E-01	3.954952E-01
962	8.862970E-01	8.556177E-01	-3.143026E-01	4.105352E-01
963	7.192575E-01	6.620873E-01	-3.763410E-01	5.549825E-01
964	7.859056E-01	7.262037E-01	-4.064077E-01	5.928688E-01
965	7.660594E-01	7.118688E-01	-4.140867E-01	5.835102E-01
966	7.655356E-01	6.889408E-01	-3.757382E-01	6.140524E-01
967	9.762675E-01	1.625000E-01	6.499126E-02	4.872638E-01
968	9.548948E-01	3.782810E-01	5.269802E-02	9.184759E-01
969	9.772938E-01	3.643052E-01	2.947163E-02	9.081873E-01
970	9.767406E-01	3.397689E-01	3.521755E-02	8.736191E-01
971	8.037118E-01	2.966417E-01	3.448402E-01	6.549132E-01
972	7.823695E-01	2.839144E-01	3.966265E-01	6.033617E-01
973	7.586607E-01	2.957173E-01	4.116137E-01	5.816175E-01
974	9.784890E-01	8.376771E-01	-5.893568E-02	4.870215E-01
975	7.858203E-01	6.771355E-01	-3.291941E-01	6.640416E-01
976	8.067651E-01	6.650459E-01	-2.827106E-01	7.133707E-01
977	8.504821E-01	7.641563E-01	-3.339784E-01	6.018666E-01
978	8.303065E-01	7.766082E-01	-3.881104E-01	5.560094E-01
979	8.094728E-01	7.642945E-01	-4.159054E-01	5.573612E-01
980	8.456583E-01	2.459921E-01	3.337069E-01	6.176732E-01
981	8.225962E-01	2.365182E-01	3.895053E-01	5.741530E-01
982	8.682293E-01	2.087097E-01	3.188344E-01	5.581984E-01
983	8.437407E-01	2.183002E-01	3.648368E-01	5.585123E-01
984	8.927524E-01	8.109654E-01	-2.739865E-01	5.281102E-01
985	8.250703E-01	3.083952E-01	2.957561E-01	7.028720E-01
986	7.616136E-01	3.218066E-01	3.615454E-01	6.206281E-01
987	8.072699E-01	7.398266E-01	-3.893884E-01	5.996858E-01
988	7.212033E-01	6.394249E-01	-3.257841E-01	5.798815E-01
989	6.997080E-01	6.289260E-01	-3.190047E-01	5.395448E-01
990	6.997659E-01	6.043726E-01	-2.606847E-01	5.559057E-01
991	9.775566E-01	4.139606E-01	1.881151E-02	9.612962E-01
992	8.044938E-01	3.945312E-01	1.874782E-01	7.727826E-01
993	7.838491E-01	4.808566E-01	3.774919E-02	7.767579E-01
994	7.626323E-01	4.933732E-01	1.412434E-02	7.344454E-01
995	7.624757E-01	4.688200E-01	6.639107E-02	7.307507E-01
996	7.627945E-01	5.179331E-01	-3.818417E-02	7.337842E-01
997	7.414184E-01	5.058619E-01	-1.336747E-02	6.876720E-01
998	7.836861E-01	4.562814E-01	8.604523E-02	7.705179E-01
999	7.841826E-01	5.300263E-01	-5.908052E-02	7.753598E-01
1000	9.784466E-01	7.876868E-01	-5.315921E-02	6.172153E-01
1001	9.784546E-01	7.627243E-01	-4.969828E-02	6.767299E-01
1002	9.569117E-01	7.753740E-01	-1.027218E-01	6.426213E-01
1003	6.556578E-01	4.333649E-01	1.834582E-01	4.594995E-01
1004	6.540178E-01	4.068692E-01	2.553133E-01	4.454311E-01
1005	6.349960E-01	4.469368E-01	1.512317E-01	4.057983E-01
1006	6.350062E-01	4.703466E-01	8.478190E-02	4.097476E-01
1007	6.136700E-01	4.579796E-01	1.233239E-01	3.465217E-01
1008	6.141883E-01	4.822739E-01	5.211640E-02	3.505440E-01
1009	6.353400E-01	4.944494E-01	1.588425E-02	4.124249E-01
1010	6.145351E-01	5.065170E-01	-1.916132E-02	3.520345E-01
1011	5.932265E-01	4.946372E-01	1.612964E-02	2.886695E-01
1012	5.939905E-01	5.179854E-01	-5.402864E-02	2.905434E-01
1013	5.703629E-01	5.082156E-01	-2.517924E-02	2.191827E-01
1014	5.734272E-01	4.826173E-01	5.313637E-02	2.282972E-01
1015	6.148859E-01	5.309584E-01	-9.084884E-02	3.514706E-01
1016	8.495619E-01	6.897444E-01	-2.555671E-01	7.368183E-01
1017	6.331020E-01	4.241380E-01	2.157374E-01	3.945948E-01
1018	9.782221E-01	5.632212E-01	-1.348903E-02	9.780472E-01
1019	9.563888E-01	5.515188E-01	-2.200930E-02	9.776821E-01
1020	8.672122E-01	2.579348E-01	2.792686E-01	6.623787E-01
1021	9.778927E-01	4.635925E-01	7.920089E-03	9.910709E-01
1022	9.557426E-01	4.523504E-01	2.066909E-02	9.792741E-01
1023	9.559215E-01	4.770935E-01	9.924811E-03	9.878640E-01
1024	8.712044E-01	7.515922E-01	-2.797574E-01	6.467491E-01
1025	8.059291E-01	5.913834E-01	-1.621427E-01	7.862709E-01
1026	7.831165E-01	3.825569E-01	2.271515E-01	7.244468E-01
1027	6.566291E-01	5.310324E-01	-8.578859E-02	4.702033E-01
1028	6.782579E-01	3.967983E-01	2.699055E-01	5.035225E-01
1029	7.207636E-01	5.918517E-01	-2.188313E-01	6.128396E-01
1030	6.584448E-01	6.046266E-01	-2.836347E-01	4.519052E-01
1031	8.252614E-01	3.328054E-01	2.616481E-01	7.380710E-01
1032	8.690015E-01	4.551703E-01	5.615210E-02	9.074300E-01
1033	8.695845E-01	5.291661E-01	-3.644854E-02	9.133877E-01
1034	7.846791E-01	6.037788E-01	-2.005081E-01	7.387206E-01
1035	6.355796E-01	5.187979E-01	-5.374772E-02	4.124529E-01
1036	6.143939E-01	5.550286E-01	-1.610285E-01	3.464507E-01
1037	6.562227E-01	4.821994E-01	4.929549E-02	4.705843E-01
1038	6.995787E-01	5.798179E-01	-2.009388E-01	5.683647E-01
1039	8.063870E-01	6.405642E-01	-2.442211E-01	7.419235E-01
1040	5.580414E-01	5.288630E-01	-8.905029E-02	1.805887E-01
1041	5.944539E-01	4.408828E-01	1.765860E-01	2.873718E-01
1042	7.202291E-01	5.183255E-01	-4.430843E-02	6.369214E-01
1043	6.432641E-01	3.838174E-01	3.214005E-01	4.063771E-01
1044	7.629584E-01	5.424958E-01	-9.021314E-02	7.287562E-01
1045	8.916097E-01	5.904896E-01	-9.366940E-02	9.047497E-01
1046	8.482990E-01	5.417402E-01	-5.998337E-02	8.809392E-01
1047	6.804845E-01	6.455624E-01	-3.724315E-01	4.819225E-01
1048	7.650671E-01	2.674170E-01	4.490490E-01	5.509238E-01
1049	7.990936E-01	2.293905E-01	4.433769E-01	5.327429E-01
1050	7.197696E-01	4.448212E-01	1.329797E-01	6.273211E-01
1051	7.848955E-01	6.283167E-01	-2.453763E-01	7.176838E-01
1052	8.919852E-01	6.398984E-01	-1.416302E-01	8.533575E-01
1053	8.522678E-01	8.182161E-01	-3.765974E-01	4.833698E-01
1054	8.683814E-01	3.812279E-01	1.464736E-01	8.527121E-01
1055	8.475320E-01	4.431482E-01	8.187953E-02	8.733425E-01
1056	9.138344E-01	7.014387E-01	-1.581519E-01	7.769885E-01
1057	8.892846E-01	3.192363E-01	1.833274E-01	7.925562E-01
1058	8.701663E-01	6.032464E-01	-1.264184E-01	8.700953E-01
1059	8.481081E-01	5.170798E-01	-2.463198E-02	8.870140E-01
1060	9.311831E-01	2.441780E-01	1.544333E-01	6.778990E-01
1061	9.568887E-01	8.254218E-01	-1.152207E-01	5.165937E-01
1062	9.543643E-01	9.236548E-01	-1.387883E-01	2.351153E-01
1063	7.619913E-01	3.951789E-01	2.198936E-01	6.938379E-01
1064	8.477267E-01	4.677837E-01	4.651200E-02	8.831986E-01
1065	8.899505E-01	3.930768E-01	1.117056E-01	8.882461E-01
1066	9.305701E-01	1.952677E-01	1.769388E-01	5.620526E-01
1067	7.200566E-01	4.938114E-01	1.497725E-02	6.374406E-01
1068	8.693937E-01	5.044843E-01	-5.619338E-03	9.169055E-01
1069	8.281738E-01	6.773895E-01	-2.718313E-01	7.280160E-01
1070	9.353718E-01	7.135063E-01	-1.253362E-01	7.672650E-01
1071	8.278933E-01	6.527766E-01	-2.376727E-01	7.604839E-01
1072	7.412634E-01	4.813302E-01	4.257201E-02	6.862529E-01
1073	9.106903E-01	3.064078E-01	1.582199E-01	7.885931E-01
1074	8.917982E-01	6.151959E-01	-1.180465E-01	8.817121E-01
1075	9.337080E-01	4.410149E-01	3.809527E-02	9.616413E-01
1076	9.780636E-01	5.133924E-01	-2.896356E-03	9.967434E-01
1077	9.568859E-01	8.002866E-01	-1.093156E-01	5.816799E-01
1078	9.113643E-01	3.801534E-01	1.010641E-01	8.941326E-01
1079	7.621722E-01	4.197301E-01	1.695568E-01	7.104199E-01
1080	9.323204E-01	3.181923E-01	1.140819E-01	8.223268E-01
1081	9.134764E-01	6.270798E-01	-1.043640E-01	8.875302E-01
1082	9.328072E-01	3.671455E-01	8.493475E-02	8.938644E-01
1083	9.354118E-01	7.631158E-01	-1.482452E-01	6.634820E-01
1084	9.351363E-01	6.389989E-01	-8.558778E-02	8.874128E-01
1085	8.692067E-01	4.798125E-01	2.531549E-02	9.149189E-01
1086	7.411182E-01	4.568078E-01	9.828626E-02	6.807879E-01
1087	9.569241E-01	7.504909E-01	-9.554581E-02	6.995605E-01
1088	9.344999E-01	5.399032E-01	-2.554711E-02	9.712213E-01
1089	9.565167E-01	5.763530E-01	-3.235372E-02	9.623194E-01
1090	9.784258E-01	6.878956E-01	-3.769613E-02	8.288710E-01
1091	9.783282E-01	6.130740E-01	-2.366194E-02	9.353935E-01
1092	7.623271E-01	4.442740E-01	1.183000E-01	7.227349E-01
1093	8.908065E-01	4.917122E-01	8.756542E-03	9.414169E-01
1094	9.538982E-01	3.297929E-01	7.354944E-02	8.514021E-01
1095	9.123205E-01	4.787747E-01	1.812276E-02	9.601634E-01
1096	5.933535E-01	4.697129E-01	9.094942E-02	2.877848E-01
1097	9.567783E-01	6.509539E-01	-6.181708E-02	8.814531E-01
1098	9.339056E-01	4.657280E-01	2.215335E-02	9.728535E-01
1099	9.569129E-01	7.256137E-01	-8.784018E-02	7.522082E-01
1100	5.917381E-01	5.631373E-01	-1.889262E-01	2.786576E-01
1101	9.784454E-01	7.128373E-01	-4.194669E-02	7.828622E-01
1102	6.791278E-01	6.172809E-01	-3.046281E-01	4.977059E-01
1103	9.789641E-01	1.135647E-01	6.187971E-02	3.484908E-01
1104	9.360367E-01	9.231867E-02	1.912609E-01	2.802243E-01
1105	8.506711E-01	7.892016E-01	-3.565416E-01	5.484557E-01
1106	8.170081E-01	2.125494E-01	4.269552E-01	5.196796E-01
1107	5.428840E-01	5.098018E-01	-3.050926E-02	1.342533E-01
1108	9.783682E-01	6.380100E-01	-2.852822E-02	9.053766E-01
1109	8.670209E-01	1.611560E-01	3.548227E-01	4.432275E-01
1110	9.562340E-01	5.266962E-01	-1.148174E-02	9.870807E-01
1111	9.590750E-01	8.999587E-01	-1.219353E-01	3.065889E-01
1112	9.843121E-01	3.701481E-02	4.893234E-02	1.158827E-01
1113	9.843782E-01	9.632150E-01	-4.873051E-02	1.151677E-01
1114	7.638828E-01	7.357442E-01	-4.558571E-01	5.441422E-01
1115	6.765155E-01	3.517088E-01	3.818848E-01	4.704379E-01
1116	6.273744E-01	4.014612E-01	2.805806E-01	3.710465E-01
1117	9.554708E-01	4.276587E-01	3.141724E-02	9.647680E-01
1118	7.112731E-01	6.852786E-01	-4.330399E-01	5.146133E-01
1119	7.443395E-01	2.787109E-01	4.609121E-01	5.332636E-01
1120	9.546796E-01	3.536669E-01	6.295942E-02	8.871092E-01
1121	9.498287E-01	2.071905E-01	1.248718E-01	5.983982E-01
1122	9.769435E-01	2.902935E-01	4.430390E-02	7.886463E-01
1123	5.941412E-01	5.401594E-01	-1.203670E-01	2.891440E-01
1124	5.546860E-01	4.725660E-01	8.481244E-02	1.703228E-01
1125	7.455649E-01	7.191025E-01	-4.554036E-01	5.384421E-01
1126	8.028213E-01	2.521242E-01	4.077916E-01	5.795518E-01
1127	6.395842E-01	6.155460E-01	-3.214821E-01	3.969288E-01
1128	8.490410E-01	1.774663E-01	3.875172E-01	4.706960E-01
1129	8.116966E-01	7.879219E-01	-4.384026E-01	5.130235E-01
1130	9.304386E-01	1.273878E-01	1.996675E-01	3.803371E-01
1131	6.788134E-01	3.743975E-01	3.253519E-01	4.917413E-01
1132	8.912242E-01	8.328765E-01	-2.899790E-01	4.722589E-01
1133	6.167921E-01	4.380215E-01	1.806047E-01	3.519570E-01
1134	7.031318E-01	6.484925E-01	-3.612494E-01	5.320622E-01
1135	7.426023E-01	3.136924E-01	3.996147E-01	5.755492E-01
1136	8.743859E-01	8.200963E-01	-3.246770E-01	4.944071E-01
1137	5.252431E-01	5.000000E-01	1.887551E-14	7.922054E-02
1138	9.426670E-01	8.880903E-01	-1.681866E-01	3.388057E-01
1139	8.525990E-01	1.968303E-01	3.639847E-01	5.186483E-01
1140	9.419205E-01	1.124663E-01	1.702427E-01	3.402737E-01
1141	5.767916E-01	5.274248E-01	-8.355910E-02	2.380285E-01
1142	7.857397E-01	2.657165E-01	4.185356E-01	5.794866E-01
1143	5.563376E-01	4.926020E-01	2.287646E-02	1.760196E-01
1144	7.491936E-01	6.998656E-01	-4.164364E-01	5.707853E-01
1145	6.213086E-01	6.028293E-01	-2.946823E-01	3.527040E-01
1146	6.620610E-01	3.861989E-01	3.055646E-01	4.565975E-01
1147	9.615655E-01	1.194330E-01	1.120725E-01	3.637995E-01
1148	7.935078E-01	7.754577E-01	-4.599726E-01	5.166480E-01
1149	8.980108E-01	1.219002E-01	2.921397E-01	3.546513E-01
1150	9.637298E-01	1.972660E-01	9.255570E-02	5.770483E-01
1151	6.300256E-01	6.580431E-01	-4.371640E-01	3.492578E-01
1152	4.888899E-01	9.775968E-01	-9.969167E-01	-2.454050E-03
1153	3.675067E-01	6.590594E-01	-4.382492E-01	-3.548863E-01
1154	5.884336E-01	9.780854E-01	-9.593768E-01	1.886718E-02
1155	2.963905E-01	7.319397E-01	-5.342279E-01	-4.453434E-01
1156	7.013877E-01	7.311045E-01	-5.354087E-01	4.421861E-01
1157	3.901568E-01	9.770771E-01	-9.386084E-01	-2.433953E-02
1158	6.631521E-01	9.782212E-01	-8.694540E-01	3.352763E-02
1159	4.186498E-01	6.094415E-01	-3.261378E-01	-2.380009E-01
1160	2.468554E-01	7.805879E-01	-5.402496E-01	-4.541404E-01
1161	7.546854E-01	7.839699E-01	-5.422529E-01	4.503824E-01
1162	3.153532E-01	9.771888E-01	-8.342692E-01	-3.924473E-02
1163	5.818803E-01	6.130781E-01	-3.363762E-01	2.385222E-01
1164	7.378991E-01	9.783374E-01	-7.317729E-01	4.622286E-02
1165	1.944409E-01	8.327847E-01	-4.962288E-01	-4.108013E-01
1166	8.022623E-01	8.301058E-01	-5.010681E-01	4.137067E-01
1167	2.316904E-01	9.788929E-01	-6.638239E-01	-4.946990E-02
1168	8.127193E-01	9.783900E-01	-5.537188E-01	5.643102E-02
1169	1.453391E-01	8.884007E-01	-4.140746E-01	-3.082762E-01
1170	1.873070E-01	9.762976E-01	-5.535279E-01	-6.188183E-02
1171	4.393768E-01	9.769246E-01	-9.793395E-01	-1.371130E-02
1172	5.386750E-01	9.779326E-01	-9.902434E-01	8.395854E-03
1173	5.463473E-01	5.742806E-01	-2.288002E-01	1.411576E-01
1174	4.554195E-01	5.753432E-01	-2.321977E-01	-1.357042E-01
1175	6.670713E-01	6.964893E-01	-5.009104E-01	4.086226E-01
1176	3.354193E-01	6.945930E-01	-4.989327E-01	-4.047860E-01
1177	8.390804E-01	8.684873E-01	-4.435343E-01	3.512810E-01
1178	8.725197E-01	9.038206E-01	-3.722084E-01	2.740321E-01
1179	1.373643E-01	9.804097E-01	-4.174805E-01	-5.586712E-02
1180	8.626530E-01	9.787670E-01	-4.172931E-01	6.054656E-02
1181	1.087553E-01	9.190395E-01	-3.242769E-01	-2.370677E-01
1182	9.078759E-01	9.369766E-01	-2.798173E-01	1.885221E-01
1183	4.869884E-01	5.385258E-01	-1.206362E-01	-4.056666E-02
1184	8.761510E-02	9.773244E-01	-2.710991E-01	-6.849781E-02
1185	9.132092E-01	9.773117E-01	-2.686115E-01	6.858620E-02
1186	5.834991E-02	9.732846E-01	-1.816451E-01	-8.242580E-02
1187	9.417927E-01	9.732572E-01	-1.812047E-01	8.251693E-02
1188	7.665017E-02	9.540766E-01	-2.360055E-01	-1.396243E-01
1189	1.021241E-01	9.579236E-01	-3.126054E-01	-1.250767E-01
1190	8.876209E-01	9.785351E-01	-3.449748E-01	6.322696E-02
1191	8.753287E-01	9.586096E-01	-3.785065E-01	1.198467E-01
1192	8.505674E-01	9.570030E-01	-4.482805E-01	1.200994E-01
1193	8.655219E-01	9.336897E-01	-4.011547E-01	1.886326E-01
1194	8.383870E-01	9.351589E-01	-4.761356E-01	1.767793E-01
1195	8.478768E-01	9.119756E-01	-4.424495E-01	2.424354E-01
1196	8.238552E-01	9.133070E-01	-5.061897E-01	2.288528E-01
1197	8.127445E-01	9.351516E-01	-5.434550E-01	1.683100E-01
1198	8.000898E-01	9.137226E-01	-5.661056E-01	2.166522E-01
1199	7.882061E-01	9.351667E-01	-6.045891E-01	1.591270E-01
1200	7.758382E-01	9.137083E-01	-6.237979E-01	2.040825E-01
1201	7.881136E-01	8.923950E-01	-5.826258E-01	2.608449E-01
1202	7.638325E-01	8.922752E-01	-6.373925E-01	2.447395E-01
